Número,Código Ayto,Centro,Dirección,Coordenada-X,Coordenada-Y,Latitud,Longitud,Superficie (m2),Uso del edificio,Adscripción,Distrito,Potencia KWp,Empresa instaladora,Puesta en servicio
,,CDM ORCASUR,,440727.0,4469292.0,40.3702199337385,-3.69946890060774,,deportivo,,USERA,,AURA,2019-02-14
,,EI PENSAMIENTO (MIRASIERRA),,448843.0,4473366.0,40.409341,-3.602926,,educativo,,USERA,,IMESAPI,2019-01-03
,,CDM VICÃLVARO (MARGOT MOLÃS),,448815.0,4473344.0,40.409140618584,-3.60326473285039,6856.0,deportivo,,VICALVARO,,ELECTOSA ,2018-05-09
,,CC VALDEBERNARDO Y BIBLIOTECA FRANCISCO AYALA,,447278.0,4472321.0,40.399828914104,-3.62128189057037,3200.0,cultural,,VICALVARO,,PECSA,2018-11-12
,,CC EL MADROÃO Y BIBLIOTECA VICÃLVARO,,448357.0,4472920.0,40.405292721436,-3.6086161200017104,2452.0,cultural,,VICALVARO,,PECSA,2018-11-12
,,JMD VICÃLVARO,,448578.0,4472583.0,40.4022704797848,-3.6059845330840705,1674.0,administrativo,,VICALVARO,,PECSA,2018-11-12
,,CSS PUERTO DE LAS PILAS,,447222.0,4469088.0,40.370701,-3.621679,1021.0,social,,VILLA DE VALLECAS,20.0,PECSA,2018-11-12
,,CMM VILLA DE VALLECAS ,,447264.0,4469823.0,40.3773243810878,-3.6212400484216896,815.0,social,,VILLA DE VALLECAS,6.0,PECSA,2018-11-16
,,JMD VILLA DE VALLECAS,,447248.0,4469998.0,40.3788998244401,-3.6214547858699,3290.0,administrativo,,VILLA DE VALLECAS,,PECSA,2018-11-16
,,CDM FÃLIX RUBIO,,441281.0,4467659.0,40.3574296786752,-3.69152880469694,,deportivo,,VILLAVERDE,,AURA,2018-03-07
,,CC MARCONI,,440472.0,4465148.0,40.334751832113696,-3.70080956092159,,cultural,,VILLAVERDE,10.0,AURA,2018-02-19
,,CC NUEVO ROSALES,,442482.0,4466908.0,40.3507479743351,-3.67730644219692,,cultural,,VILLAVERDE,20.0,AURA,2018-03-05
,,CC BOHEMIOS,,441066.0,4467547.0,40.3563965425188,-3.69405018466108,,cultural,,VILLAVERDE,10.0,AURA,2018-02-19
,,JMD VILLAVERDE,,439603.0,4466726.0,40.3488958485546,-3.71120030905872,,administrativo,,VILLAVERDE,,AURA,2018-11-12
,,CDM EL ESPINILLO,,441698.0,4467536.0,40.3563419399193,-3.68659514182063,,deportivo,,VILLAVERDE,10.0,AURA,2020-01-29
,,EI MAMUT  (BUTARQUE),,442483.0,4465459.0,40.337689,-3.677163,,educativo,,VILLAVERDE,5.0,UGARTE,2019-01-03
,,PARQUE BOMBEROS NÂº 8,,444572.0,4471763.0,40.3946173183705,-3.6531308970881295,,seguridad,,PUENTE DE VALLECAS,40.0,FERROVIAL,2019-10-18
,,CAF-2 y Casa de NiÃ±os (antes CC RubÃ©n DarÃ­o) ,,444896.0,4479194.0,40.461589,-3.649947,,mixto,,HORTALEZA,9.0,SAVEFFI,2020-03-25
,,EI PLÃYADES,,447428.0,4482921.0,40.4953303405269,-3.62038557307297,,educativo,,HORTALEZA,,,
,,CMM ANTONIO MINGOTE (VALLEHERMOSO),,439883.0,4476241.0,40.434646,-3.708785,,social,,CHAMBERI,5.0,SAVEFFI,2020-07-07
,,BIBLIOTECA GERARDO DIEGO,,447138.0,4469889.0,40.3779019624043,-3.6227296605039503,,cultural,,VILLA DE VALLECAS,,ACCIONA,2020-11-20
,,BIBLIOTECA MANUEL VÃZQUEZ MONTALBÃN,,439742.0,4478747.0,40.45704133252698,-3.71060051865242,,cultural,,TETUAN,15.0,ACCIONA,2020-12-03
,,CDM PLATA Y CASTAÃAR,,439040.0,4466852.0,40.3499899734807,-3.71784130732028,,deportivo,,VILLAVERDE,75.0,ACCIONA,2022-05-13
,,BIBLIOTECA MUNICIPAL BARRIO DE SAN FERMÃN,,441246.0,4469170.0,40.371038706146415,-3.6925563084154094,,cultural,,USERA,15.0,,2022-02-01
,,CDM JOSE MARIA CAGIGAL,,437491.0,4475985.0,40.4321495534278,-3.7369645992831297,,deportivo,,MONCLOA - ARAVACA,30.0,SAVEFFI,2020-12-16
,,CDM LA CONCEPCION,,445003.0,4476493.0,40.4372565204725,-3.6484498132292,,deportivo,,CIUDAD LINEAL,20.0,,
,,CDM PRADILLO,,443049.0,4477822.0,40.4491062262673,-3.67161827700941,,deportivo,,CHAMARTIN,90.0,,2023-05-25
,,CDM SAN JUAN BAUTISTA,,444154.0,4477763.0,40.4486497631605,-3.65857117974668,,deportivo,,CIUDAD LINEAL,10.0,,2020-06-04
,,CEIP SAN JUAN DE LA CRUZ,,442495.0,4479193.0,40.4595373759822,-3.67954186336266,,educativo,,CHAMARTIN,,,2020-11-10
,,CEIP ARQUITECTO GAUDÃ,,443279.0,4479632.0,40.4654182810019,-3.66906777282054,,educativo,,CHAMARTIN,25.0,,2020-11-10
,,CEIP ISAAC ALBÃNIZ,,443272.0,4479500.0,40.4642287544101,-3.66912674105744,,educativo,,CHAMARTIN,,,2020-11-17
,,CEIP PADRE POVEDA,,443380.0,4478055.0,40.4512188749858,-3.6677240367753106,,educativo,,CHAMARTIN,25.0,,2020-11-10
,,CMS VILLAVERDE,,444759.4,4474978.7,40.359634418857205,-3.690036112299879,,social,,VILLAVERDE,11.0,,2022-12-01
,,CSC OPORTO,,438232.0,4470949.0,40.3868474412412,-3.72774032674395,,social,,CARABANCHEL,15.0,ACCIONA FACILITY SERVICES,2021-11-10
,,CSS PABLO CASALS,,447439.0,4475240.0,40.426126275975,-3.61962582945766,,social,,SAN BLAS - CANILLEJAS,,,2022-09-29
,,EDIFICACIÃN ANEXO AL ESCENARIO DEL AUDITORIO CERRO ALMODOVAR,,436729.8,4471819.9,40.39457875368306,-3.745524047839076,,cultural,,LATINA,4.0,No conocen cual es la instaladora( podrÃ­a ser AURA ya que la constructora que es FDEZ MOLINA trabaja con ellos),2023-09-30
,,EI PARQUE INGENIEROS,,440213.0,4467439.0,40.35536909956173,-3.704068831577452,,educativo,,VILLAVERDE,5.0,,2020-11-10
,,SEDE CENTRAL MADRID SALUD,,443649.9,4473080.1,40.406428313755335,-3.6641000254946223,,administrativo,,RETIRO,7.0,,2022-12-01
,,UID MONCLOA-ARAVACA,,438135.0,4475651.0,40.42921628449648,-3.729571273483944,,seguridad,,MONCLOA - ARAVACA,5.0,FERROVIAL,2021-01-04
,,IDB ORCASITAS,,439613.0,4468757.0,40.36719728504001,-3.711260959329783,,deportivo,,USERA,,EXTRACO CONSTRUCCIONS E PROXECTOS SA (subontrata Servipack Mantenimientos Industriales),
,,CENTRO ACOGIDA SAN ISIDRO,,438682.0,4475287.0,40.42596,-3.72286,,social,,MONCLOA - ARAVACA,,,2020-11-10
,,CDM FAUSTINA VALLADOLID,,447145.0,4472806.0,40.4041896105729,-3.62290114486319,,deportivo,,VICALVARO,100.0,ACCIONA FACILITY SERVICES,2022-01-25
,,CDM SAN BLAS,,448173.0,4475549.0,40.4289614183123,-3.61100219489644,,deportivo,,SAN BLAS - CANILLEJAS,35.0,,2021-04-28
,,UID HORTALEZA,,445584.0,4480019.0,40.4690662268373,-3.64190037358966,,seguridad,,HORTALEZA,,AURA,2021-08-12
,,CDM JUAN DE DIOS ROMÃN,,448935.0,4468432.0,40.3648918241858,-3.601441011212612,,deportivo,,VILLA DE VALLECAS,30.0,FERROVIAL,2021-10-01
,,BIBLIOTECA ANA MARIA MATUTE,,439024.6,4478929.1,40.39795300213711,-3.7191675514211457,,cultural,,CARABANCHEL,10.0,SAVEFFI,2022-12-31
,,CC JUAN GENOVÃS/CMM/CSS TRAVESIA DEL CAÃO,,433351.7,4478977.4,40.45879255659263,-3.7860754490297808,,cultural,,MONCLOA - ARAVACA,6.0,,2022-12-31
,,BASE SAMUR RETIRO,,443829.1,4475716.9,40.43018441065751,-3.662004781455255,,sanitario,,RETIRO,15.0,,2022-05-22
,,INNOVATION LAB,,440257.8,4476473.1,40.43675823480166,-3.704833102315628,,cultural,,MONCLOA - ARAVACA,10.0,,2022-05-26
,,CC ALFREDO KRAUS,,438888.4,4482511.4,40.49105338549207,-3.721119220056548,,cultural,,FUENCARRAL - EL PARDO,36.0,ACCIONA FACILITY SERVICES,2022-11-07
,,CDM BLANCA FDEZ OCHOA (ANTIGUA LA MINA),,436647.8,4470488.0,40.3825414205693,-3.7468729354018295,,deportivo,,CARABANCHEL,,ACCIONA FACILITY SERVICES,2022-11-07
,,CDM FERNANDO MARTIN ,,439692.3,4479115.4,40.46051996423372,-3.711310796175949,,deportivo,,MONCLOA - ARAVACA,,ACCIONA FACILITY SERVICES,2022-12-26
,,CDM WILFRED AGBONAVBARE,,444225.6,4469234.7,40.3718256293372,-3.6569793922460585,,deportivo,,PUENTE DE VALLECAS,,ACCIONA FACILITY SERVICES,2023-01-25
,,CDM ENTREVIAS ,,442855.9,4469933.5,40.37802830979302,-3.673174782152633,,deportivo,,PUENTE DE VALLECAS,80.0,ACCIONA FACILITY SERVICES,2023-01-01
,,CDM HORTALEZA,,444781.7,4481144.5,40.479152525647,-3.65146345369296,,deportivo,,HORTALEZA,,ACCIONA FACILITY SERVICES,2022-12-31
,,OAIC SACRAMENTO AGENCIA TRIBUTARIA,,439688.2,4474009.8,40.414526384961455,-3.7108752639004567,,administrativo,,CENTRO,8.0,,2022-12-31
,,CDM FRANCISCO FERNANDEZ OCHOA,,437191.9,4468567.4,40.36531371430106,-3.739759101523586,,deportivo,,CARABANCHEL,30.0,,
,,BASE SAMUR 4,,445135.7,4475423.6,40.42763952079874,-3.646793148212741,,sanitario,,CIUDAD LINEAL,2.0,,2023-01-01
,,VIVERO DE LA CASA DE CAMPO,,438625.6,4474696.0,40.42063030961921,-3.723464689280627,,medioambiental,,RETIRO,6.0,,2023-01-01
,,CMM SAN DIEGO,,443704.6,4471139.1,40.38894674107574,-3.6630476297262975,,social,,PUENTE DE VALLECAS,10.0,,2023-01-01
,,CSS CENTRO DE DÃA Y ALZHEIMER ENSANCHE DE VALLECAS,,449246.7,4468156.3,40.36246447903645,-3.597762173364828,,social,,PUENTE DE VALLECAS,8.0,,2023-01-01
,,CEIP CIUDAD DE VALENCIA,,448635.1,4470764.8,40.38589368157801,-3.6051647701773617,,educativo,,VILLA DE VALLECAS,2.0,,2012-11-12
,,CEIP CIUDAD DE JAEN,,440526.7,4469337.3,40.37249417301439,-3.700555521195041,,educativo,,USERA,2.0,,2012-11-12
,,CEIP NAVAS DE TOLOSA,,441728.6,4466266.6,40.34491685353824,-3.686119289935727,,educativo,,VILLAVERDE,2.0,,2012-11-12
,,CEIP GHANDI,,446065.7,4475003.9,40.42391905965103,-3.6357938561381378,,educativo,,CIUDAD LINEAL,2.0,,2012-11-12
,,CEIP VIRGEN DEL CERRO,,444875.0,4471937.5,40.39621723473795,-3.649563702851418,,educativo,,PUENTE DE VALLECAS,2.0,,2012-11-12
,,VIVEROS M 30,,437378.7,4477071.3,40.44193464463265,-3.7383961186835215,,medioambiental,,MONCLOA - ARAVACA,,,2023-05-10
,,CEIP NTRA SÃRA DE LA ALMUDENA,,442741.9,4474561.6,40.41971262810392,-3.674934214335211,,educativo,,RETIRO,11.0,,2023-10-23
,,CDM CERRO ALMODÃVAR,,448882.5,4470407.4,40.382688771450006,-3.602221723037014,,deportivo,,VILLA DE VALLECAS,10.0,,2023-05-10
,,CENTRO JUVENIL VALDERRIVAS,,448954.8,4472567.3,40.40215111452446,-3.601543579142044,,cultural,,VICALVARO,15.0,,2023-05-31
,,CDM PLAYA VICTORIA,,440524.1,4478962.7,40.45920408911859,-3.701487107177452,,deportivo,,TETUAN,40.0,ACCIONA,2023-08-23
,,CSC TERESA DE CALCUTA,,450237.6,4478474.5,40.45544497266204,-3.586888601620849,,cultural,,BARAJAS,20.0,ACCIONA,2023-08-14
,,CSC MORATALAZ,,446029.9,4472285.6,40.39942893385325,-3.635985545803465,,cultural,,MORATALAZ,20.0,ACCIONA,2023-08-17
,,CDM MÂª JESÃS ROSA,,439920.5,4481198.8,40.47930496162536,-3.708817103472015,,deportivo,,FUENCARRAL - EL PARDO,40.0,ACCIONA,2023-08-15
,,CEIP EL GRECO,,443979.2,4466633.3,40.34837421286449,-3.659653458032918,,educativo,,VILLAVERDE,4.0,,2023-05-30
,,CEIP MANUEL DE FALLA,,440094.8,4466466.3,40.34659992730883,-3.705373384402807,,educativo,,VILLAVERDE,4.0,,2023-07-31
,,DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),,437188.3,4473907.2,40.41341729972822,-3.740327478269459,,seguridad,,MONCLOA - ARAVACA,,,2023-09-19
,,CENTRO MUNICIPAL ACUSTICA,,437282.6,4477199.3,40.44308034050064,-3.739541918343989,,medioambiental,,MONCLOA-ARAVACA,10.0,,2023-09-30
,,CENTRO DE MAYORES OUKA LELE,,441567.7,4471204.1,40.38938510356142,-3.6884654478066783,,cultural,,ARGANZUELA,30.0,"INGEDOM, S.L.",2023-09-30
,,PARQUE DE BOMBEROS NÂº 05 USERA,,440893.8,4471387.3,40.39098791345522,-3.6964220316650778,,seguridad,, USERA ,30.0,,2023-11-06
,,JMD PUENTE VALLECAS/CID/SAMUR,,444617.8,4471075.9,40.38843855722663,-3.6525197803096185,,seguridad,,PUENTE DE  VALLECAS,10.0,,2023-09-30
1.0,2178.0,BIBLIOTECA ÁNGEL GONZALEZ,"C/ GRANJA DE TORREHERMOSA, 2 ",434954.0,4472113.0,40.397074625115906,-3.7664885474841503,,cultural,JMD Latina,LATINA,20.0,ORTIZ,2019-07-31
2.0,782.0,BIBLIOTECA IVÁN DE VARGAS,"C/ DOCTOR LETAMENDI, 1",439775.0,4473962.0,40.4141029084466,-3.70985912127358,,cultural,AG Cultura Turismo y Deportes,CENTRO,3.0,ORTIZ,2019-07-24
3.0,2096.0,BIBLIOTECA EUGENIO TRIAS (CASA FIERAS),"AV/ MENENDEZ PELAYO , 10-3 BJ ",442345.0,4474221.0,40.4166091081099,-3.67959303680348,,cultural,AG Cultura Turismo y Deportes,RETIRO,,ORTIZ,2019-07-24
4.0,1046.0,PLANETARIO,AV/ PLANETARIO 16,441830.0,4471375.0,40.3909440818148,-3.68539115543989,3062.0,cultural,AG Cultura Turismo y Deportes,ARGANZUELA,25.0,FULTON,2019-09-13
5.0,2143.0,MADRID EMPRENDE,"C/CIDRO, 3 ",436689.0,4468938.0,40.368615544135,-3.74573026512817,,administrativo,"AG Economía, Innovación y Empleo",CARABANCHEL,10.0,,
6.0,2639.0,NAVE BOETTICHER,"C/ CIFUENTES, 22 ",440849.0,4466524.0,40.347177,-3.696499,,administrativo,"AG Economía, Innovación y Empleo",VILLAVERDE,5.0,ETRALUX,
7.0,1779.0,OFICINA ECONOMIA SOCIAL-PROYECTO MARES ALBERTO PALACIOS,"PASEO ALBERTO PALACIOS, 13",439657.0,4466414.0,40.346099,-3.710522,,administrativo,"AG Economía, Innovación y Empleo",VILLAVERDE,7.0,AURA,2019-01-15
8.0,317.0,AULA DE LA NATURALEZA DEHESA DE LA VILLA,"C/ FRANCOS RODRIGUEZ, 97 ",439102.0,4478967.0,40.4591410411634,-3.71827056367926,,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,,,2008-08-13
9.0,,VIVERO MUNICIPAL DE ESTUFAS DEL RETIRO,"Pza. del Ángel Caído. Parque del Retiro 
(Entrada al Retiro al final de la cuesta de Claudio Moyano)",441779.0,4473428.0,40.4094350327911,-3.68617978009932,,medioambiental,AG de Medio Ambiente y Movilidad,RETIRO,5.0,,
10.0,,VIVERO MUNICIPAL DE MIGAS CALIENTES,"Km. 22. M-30 (frente a palacio Moncloa)
 M-30 . Km. 21.600, calzada sur.",437394.0,4476508.0,40.4368625714704,-3.73817152304904,,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,,,
11.0,,ROSALEDA DEL PARQUE DEL OESTE,"c/ de la Rosaleda s/n. Rosaleda del Parque del Oeste
 (junto al teleférico)",438775.0,4475363.0,40.426646,-3.721771,,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,5.0,,
12.0,2520.0,ALMACÉN DE LA VILLA,"C/ AHUMAOS, 27 28052 MADRID",449323.0,4471841.0,40.395628,-3.597144,,almacén,AG Obras y Equipamientos,VICALVARO,,SAVEFFI,2020-03-27
14.0,1704.0,BASE SAMUR Nº 14 FUERTE DE NAVIDAD,"C/ CASUARINA, 10",435024.0,4470233.0,40.380148,-3.765466,,sanitario,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",LATINA,6.0,AURA,2018-02-14
15.0,1904.0,CENTRO PROTECCIÓN ANIMAL,"CARRETERA BARRIO DE LA FORTUNA, KM 10",433934.0,4468399.0,40.3635463096433,-3.77811006728668,,sanitario,OA Madrid Salud,LATINA,,POWEN,2018-06-21
16.0,1372.0,BASE SAMUR Nº 02 SAN BERNARDO/ CENTRO INTEGRAL EMERGENCIAS,"C/ SAN BERNARDO, 68 ",440066.0,4475362.0,40.4267358311415,-3.70654962226942,,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",CENTRO,5.0,AURA,2020-02-14
17.0,594.0,PARQUE DE BOMBEROS Nº 7,"Av Hellin, 52",447796.0,4475482.0,40.4283288391741,-3.6154373664644304,,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",SAN BLAS - CANILLEJAS,35.0,FERROVIAL,2018-02-13
18.0,351.0,PARQUE DE BOMBEROS Nº 11,"C/ Mesena, 146",443623.0,4480593.0,40.4740988954065,-3.66508396658848,,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",HORTALEZA,25.0,FERROVIAL,2019-10-01
19.0,2021.0,CSS JOSÉ VILLARREAL (ARGANZUELA),"PLAZA JOSE VILLARREAL, 2 ",440953.0,4471932.0,40.3940185448828,-3.69705214496161,,social,JMD Arganzuela,ARGANZUELA,17.0,,2008-09-29
20.0,2440.0,EI LA MELONERA ,"C/ EROS, 2",442243.0,4471700.0,40.3939029832483,-3.68055149170835,,educativo,JMD Arganzuela,ARGANZUELA,,IMESAPI,2019-05-07
21.0,1541.0,CDM MARQUÉS DE SAMARANCH,Pº IMPERIAL 20,439131.0,4473248.0,40.4076150141064,-3.7173807221939104,11523.0,deportivo,JMD Arganzuela,ARGANZUELA,90.0,EULEN,2019-02-12
22.0,1119.0,CDI ARGANZUELA,"C/ CANARIAS, 17 Y PALOS DE LA FRONTERA, 16",440979.0,4472617.0,40.4020727986286,-3.6955325387824,12470.0,mixto,JMD Arganzuela,ARGANZUELA,90.0,EULEN,2019-03-10
23.0,1916.0,CDM ARGANZUELA LA FUNDI,"C/ ALICANTE , 14",441329.0,4471761.0,40.394377158851,-3.6913410601461,,deportivo,JMD Arganzuela,ARGANZUELA,10.0,,2020-02-28
24.0,853.0,CC Y BIBLIOTECA GLORIA FUERTES,AV/ LOGROÑO 181,449666.0,4479054.0,40.4606228353796,-3.59368776573359,,cultural,JMD Barajas,BARAJAS,,DRAGADOS,2019-12-14
25.0,854.0,CMM ACUARIO,"C/ ACUARIO, 27",450862.0,4480620.0,40.474801968086496,-3.57969145174686,,social,JMD Barajas,BARAJAS,,EULEN,2019-04-01
26.0,2019.0,CC SAN FRANCISCO LA PRENSA,"C/ALISEDA, 6 ",437044.0,4469856.0,40.3769031921739,-3.74163973555209,,cultural,JMD Carabanchel,CARABANCHEL,5.0,,2008-09-29
27.0,330.0,CSC GARCÍA LORCA,"C/ EUGENIA DE MONTIJO, 105, B 1",436243.0,4469562.0,40.3742029001021,-3.75103374498486,,cultural,JMD Carabanchel,CARABANCHEL,3.0,AURA,2018-09-25
28.0,974.0,CDM PUERTA BONITA (ANTIGUO CANÓDROMO),"C/ VÍA CARPETANA, 71",437604.0,4472194.0,40.3980160845768,-3.7352725040539503,,deportivo,JMD Carabanchel,CARABANCHEL,3.0,AURA,2019-03-07
29.0,191.0,CEIP /EIM FERNANDO EL CATÓLICO,"C/ FERNANDO EL CATÓLICO, 16",439802.0,4476182.0,40.4341036895304,-3.70973929433482,,educativo,JMD Chamberí,CHAMBERI,,EULEN,2019-12-14
30.0,1104.0,"JMD CIUDAD LINEAL (CMM, CC, BIBLIOTECA)","C/ HERMANOS GARCÍA NOBLEJAS, 16",445975.0,4476345.0,40.4359959748431,-3.6369774916267,7239.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,25.0,PECSA,2018-10-24
31.0,702.0,"CENTRO DE DÍA Y DE MAYORES ASCAO/
BIBLIOTECA PABLO NERUDA","C/ ASCAO, 2",445600.0,4475637.0,40.4295843942338,-3.6413497414718705,3542.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,,PECSA,2018-01-21
32.0,1103.0,CC LA ELIPA Y CSS SANTA FELICIDAD,"C/SANTA FELICIDAD, 37",444825.0,4475074.0,40.4244706080435,-3.6504253324201104,2380.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,15.0,PECSA,2018-08-22
33.0,223.0,CC Y CMM SAN JUAN BAUTISTA,"C/ SAN NEMESIO, 1",444202.0,4478162.0,40.4522473796527,-3.6580402287911906,2167.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,25.0,PECSA,2018-01-21
34.0,214.0,CMM Y CSS LUIS VIVES,"C/ HERMANOS GARCÍA NOBLEJAS, 170",446786.0,4475211.0,40.4239607645562,-3.62858860100972,1378.0,social,JMD Ciudad Lineal,CIUDAD LINEAL,,PECSA,2018-01-21
35.0,509.0,CMM / CC / BIBILIO LA ELIPA (ANTES ISLAS FILIPINAS),"C/ NUESTRA SEÑORA DEL VILLAR, 8",444814.0,4475167.0,40.4234265908421,-3.65184164138948,2250.0,social,JMD Ciudad Lineal,CIUDAD LINEAL,15.0,PECSA,2018-10-24
36.0,2094.0,CSS SAN VICENTE DE PAUL, C/BUITRAGO DE LOZOYA 22,439255.0,4480448.0,40.4724846268841,-3.71660783300847,,social,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,,AVELSA (Avance Electrico S.L) ,2018-09-01
37.0,2446.0,EI ELENA FORTÚN (MONTECARMELO),AV/ M.º SILOS 57 / CAAVEIRO,441162.0,4484225.0,40.506657,-3.694447,,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,,ORTHEM,2019-03-07
38.0,1950.0,CDM VICENTE DEL BOSQUE,"AV/ MONFORTE DE LEMOS, 13",441216.0,4481146.0,40.4789135943213,-3.69354065974728,7507.0,deportivo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,50.0,Ortiz,2019-05-28
39.0,1771.0,CDM LA MASÓ,"C/ DE LA MASÓ, 190 BJ ",439451.0,4481771.0,40.4844259993208,-3.71442225647198,8469.0,deportivo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,7.0,DRAGADOS,2019-12-11
40.0,2444.0,EI EL FRESNO,"C/MARIA CASARES, 15 ",438637.0,4482886.0,40.494405,-3.724127,,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,,,2019-04-26
41.0,2443.0,EI POETA GLORIA FUERTES (LAS TABLAS),C/ EUNATE 6 C/CASTILLO DE CANDANCHÚ 42-46,442700.0,4484024.0,40.504951,-3.676283,,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,,CONDISA,2019-02-12
42.0,1937.0,CDM LUIS ARAGONÉS,C/PROVENCIO 20,446795.0,4479520.0,40.4646509480538,-3.62758771450258,5588.0,deportivo,JMD Hortaleza,HORTALEZA,,DRAGADOS,2018-11-15
43.0,2204.0,CC SANCHINARRO Y BIBLIOTECA MARÍA LEJÁRRAGA,"C/ PRINCESA ÉBOLI, 29",444469.0,4482391.0,40.4903531015737,-3.65526174471725,,cultural,JMD Hortaleza,HORTALEZA,20.0,DRAGADOS,2019-02-22
44.0,1380.0,JMD HORTALEZA,CARRETERA DE CANILLAS 2,444286.0,4479355.0,40.462991140169,-3.65715427699194,,administrativo,JMD Hortaleza,HORTALEZA,,DRAGADOS,2019-03-07
45.0,895.0,CC FEDERICO CHUECA ,"C/ BENITA ÁVILA, 17",444847.0,4479572.0,40.46498334634,-3.65056826658469,,cultural,JMD Hortaleza,HORTALEZA,,DRAGADOS,2018-11-19
46.0,547.0,JMD LATINA,"AV/ LAS AGUILAS, 2 (ANT AV/DEL GENERAL FANJUL)",435041.0,4470644.0,40.3838571804374,-3.76530195937242,,administrativo,JMD Latina,LATINA,27.0,AURA,2018-11-22
47.0,2148.0,CDM LAS CRUCES ,"AV/ POBLADOS, 72",435779.0,4470115.0,40.379148937377295,-3.75655476241196,,deportivo,JMD Latina,LATINA,17.0,FERROVIAL,2019-02-08
48.0,2299.0,CENTRO DE DÍA GERTRUDIS DE LA FUENTE,"C/ ALHAMBRA / C/ CUÑA LATINA DOS, 2",437062.0,4472332.0,40.3992228218455,-3.74165624171805,,social,JMD Latina,LATINA,50.0,AURA,2019-05-25
49.0,2260.0,CENTRO DE ACOGIDA MUNICIPAL PUERTA ABIERTA,"C/ PINAR DE SAN JOSE , 104 - MADRID (28054)",434109.0,4468407.0,40.3636232165702,-3.77604986037844,,social,JMD Latina,LATINA,12.0,,2016-08-08
50.0,1140.0,CDM GALLUR,"C/ GALLUR, 2",437595.0,4472245.0,40.398465832065,-3.73538345068692,6305.0,deportivo,JMD Latina,LATINA,20.0,AURA,2020-02-19
51.0,2447.0,EI BOLA DE CRISTAL (VALDEZARZA),"C/ ISLAS BISAGOS, 13",439360.0,4479933.0,40.467857,-3.715308,,educativo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,6.0,CYOPSA,2018-12-06
